rxn	name	ec	status	definition	dg_gc	dg_eq	dg_dgp	max_abs_pairdiff	cofactors	n_participants	max_carbon	elements	kegg_ids_staged	kegg_ids_alias	kegg_vouched	kegg_max_reuse	is_transport	total_rings	n_groups_changed	dg_scale	absdiff_gc_eq	absdiff_gc_dgp	absdiff_eq_dgp
rxn19004	N-(5-amino-5-carboxypentanoyl)-L-cysteinyl-D-valine synthase	6.3.2.26	OK	(1) H2O[0] + (3) ATP[0] + (1) L-Cysteine[0] + (1) L-Valine[0] + (1) L-2-Aminoadipate[0] => (3) PPi[0] + (3) AMP[0] + (6) H+[0] + (1) ACV[0]	-80.980	-25.910	-33.980	55.070	amp;atp;h;h2o;ppi	9	14	C;H;N;O;P;S	R04870	R04870	1	6	0	6	4	80.980	55.070	47.000	8.070
rxn02612	5alpha-Ergosta-7,22-diene-3beta,5-diol 5,6-hydro-lyase	4.2.1.62	OK	(1) 5alpha-Ergosta-7,22-diene-3beta,5-diol[0] <=> (1) H2O[0] + (1) Ergosterol[0]	5.860	-49.080	-7.630	54.940	h2o	3	28	C;H;O	R03675	R03675	1	2	0	8	2	49.080	54.940	13.490	41.450
rxn02511	4-Deoxy-beta-D-gluc-4-enuronosyl-(1,3)-N-acetyl-D-galactosamine-4-sulfate 4-sulfohydrolase	3.1.6.9	OK	(1) H2O[0] + (1) 4-Deoxy-beta-D-gluc-4-enuronosyl-(1,3)-N-acetyl-D-galactosamine 4-sulfate[0] => (1) Sulfate[0] + (1) H+[0] + (1) 4-Deoxy-beta-D-gluc-4-enuronosyl-(1,3)-N-acetyl-D-galactosamine[0]	-16.310	38.500	-30.430	68.930	h;h2o	5	14	C;H;N;O;S	R03517	R03517	1	1	0	4	3	38.500	54.810	14.120	68.930
rxn02480	5,10-Methenyltetrahydromethanopterin 10-hydrolase (decyclizing)	3.5.4.27	OK	(1) H2O[0] + (1) 5,10-Methenyltetrahydromethanopterin[0] <=> (1) H+[0] + (1) 5-Formyl-H4MPT[0]	3.180	57.750	16.760	54.570	h;h2o	4	31	C;H;N;O;P	R03464	R03464	1	14	0	9	1	57.750	54.570	13.580	40.990
rxn37980	3.5.4.27-RXN.e	3.5.4.27	OK	(1) H2O[0] + (1) 5,10-Methenyltetrahydromethanopterin[0] <=> (1) H+[0] + (1) 5-Formyl-H4MPT[0]	3.180	57.750	16.760	54.570	h;h2o	4	31	C;H;N;O;P	R03464	R03464	1	14	0	9	1	57.750	54.570	13.580	40.990
rxn02444	3beta-Hydroxyandrost-5-en-17-one 3-sulfate sulfohydrolase	3.1.6.2	OK	(1) H2O[0] + (1) Dehydroepiandrosterone sulfate[0] => (1) Sulfate[0] + (1) H+[0] + (1) DHA[0]	-16.310	38.120	-28.580	66.700	h;h2o	5	19	C;H;O;S	R03404	R03404	1	1	0	8	3	38.120	54.430	12.270	66.700
rxn14180	Cholesterol-sulfate sulfohydrolase	3.1.6.2	OK	(1) Sulfate[0] + (1) H+[0] + (1) Cholesterol[0] <= (1) H2O[0] + (1) Cholesterol sulfate[0]	16.310	-38.120	28.580	66.700	h;h2o	5	27	C;H;O;S	R08941	R08941	1	1	0	8	3	38.120	54.430	12.270	66.700
rxn14238	Pregnenolone-sulfate sulfohydrolase	3.1.6.2	OK	(1) Sulfate[0] + (1) H+[0] + (1) Pregnenolone[0] <= (1) H2O[0] + (1) Pregnenolone sulfate[0]	16.310	-38.120	28.580	66.700	h;h2o	5	21	C;H;O;S	R08942	R08942	1	1	0	8	3	38.120	54.430	12.270	66.700
rxn02024	2-Amino-4-hydroxypteridine aminohydrolase	3.5.4.11	OK	(1) H2O[0] + (1) Pterin[0] <=> (1) NH3[0] + (1) Lumazine[0]	12.140	66.390	4.230	62.160	h2o;nh3	4	6	C;H;N;O	R02815	R02815	1	1	0	4	3	66.390	54.250	7.910	62.160
rxn01908	3'-Phosphoadenylylsulfate:quercetin-3-sulfate 4'-sulfotransferase	2.8.2.27	OK	(1) 3-phosphoadenylylsulfate[0] + (1) Quercetin 3-sulfate[0] <=> (1) Adenosine 3-5-bisphosphate[0] + (1) H+[0] + (1) Quercetin 3,4'-bissulfate[0]	-14.030	-68.260	-9.030	59.230	h	5	15	C;H;N;O;P;S	R02633	R02633	1	1	0	12	1	68.260	54.230	5.000	59.230
rxn01690	3'-Phosphoadenylylsulfate:estrone 3-sulfotransferase	2.8.2.15;2.8.2.4	OK	(1) 3-phosphoadenylylsulfate[0] + (1) Estrone[0] <=> (1) Adenosine 3-5-bisphosphate[0] + (1) H+[0] + (1) Estrone 3-sulfate[0]	-14.030	-68.090	-7.770	60.320	h	5	18	C;H;N;O;P;S	R02350	R02350	1	2	0	14	1	68.090	54.060	6.260	60.320
rxn37187	zeaxanthin epoxidase	1.14.13.90	OK	(2) NADH[0] + (2) O2[0] + (2) H+[0] + (1) Zeaxanthin[0] => (2) H2O[0] + (2) NAD[0] + (1) Violaxanthin[0]	-209.820	-155.970	-160.620	53.850	h;h2o;nad;nadh;o2	7	40	C;H;N;O;P	R10070	R10070	1	91	0	16	5	209.820	53.850	49.200	4.650
rxn37186	zeaxanthin epoxidase	1.14.13.90	OK	(2) NADPH[0] + (2) O2[0] + (2) H+[0] + (1) Zeaxanthin[0] => (2) H2O[0] + (2) NADP[0] + (1) Violaxanthin[0]	-209.820	-155.980	-159.450	53.840	h;h2o;nadp;nadph;o2	7	40	C;H;N;O;P	R10071	R10071	1	1	0	16	5	209.820	53.840	50.370	3.470
rxn38134	GMP-SYN-GLUT-RXN.w	6.3.5.2	OK	(1) H2O[0] + (1) ATP[0] + (1) L-Glutamine[0] + (1) XMP[0] => (1) PPi[0] + (1) AMP[0] + (1) L-Glutamate[0] + (3) H+[0] + (1) GMP[0]	-23.140	-76.770	-10.440	66.330	amp;atp;gln;glu;h;h2o;ppi	9	10	C;H;N;O;P	R01231	R01231	1	4	0	12	4	76.770	53.630	12.700	66.330
rxn27918	GMP synthetase (glutamine-hydrolysing)	6.3.5.2	OK	(1) H2O[0] + (1) ATP[0] + (1) L-Glutamine[0] + (1) XMP[0] => (1) PPi[0] + (1) AMP[0] + (1) L-Glutamate[0] + (3) H+[0] + (1) GMP[0]	-23.140	-76.770	-10.440	66.330	amp;atp;gln;glu;h;h2o;ppi	9	10	C;H;N;O;P	R01231	R01231	1	4	0	12	4	76.770	53.630	12.700	66.330
rxn38133	GMP-SYN-GLUT-RXN.d	6.3.5.2	OK	(1) H2O[0] + (1) ATP[0] + (1) L-Glutamine[0] + (1) XMP[0] => (1) PPi[0] + (1) AMP[0] + (1) L-Glutamate[0] + (3) H+[0] + (1) GMP[0]	-23.140	-76.770	-10.440	66.330	amp;atp;gln;glu;h;h2o;ppi	9	10	C;H;N;O;P	R01231	R01231	1	4	0	12	4	76.770	53.630	12.700	66.330
rxn00917	Xanthosine-5'-phosphate:L-glutamine amido-ligase (AMP-forming)	6.3.5.2	OK	(1) H2O[0] + (1) ATP[0] + (1) L-Glutamine[0] + (1) XMP[0] => (1) PPi[0] + (1) AMP[0] + (1) L-Glutamate[0] + (3) H+[0] + (1) GMP[0]	-23.140	-76.770	-10.440	66.330	amp;atp;gln;glu;h;h2o;ppi	9	10	C;H;N;O;P	R01231	R01231	1	4	0	12	4	76.770	53.630	12.700	66.330
rxn00387	3'-Phosphoadenylylsulfate:phenolic-steroid sulfotransferase	2.8.2.15	OK	(1) 3-phosphoadenylylsulfate[0] + (1) 2-Methoxyestradiol-17beta[0] <=> (1) Adenosine 3-5-bisphosphate[0] + (1) H+[0] + (1) 2-Methoxyestradiol-17beta 3-sulfate[0]	-14.030	-67.420	-8.410	59.010	h	5	19	C;H;N;O;P;S	R00537	R00537	1	1	0	14	1	67.420	53.390	5.620	59.010
rxn05946	3'-Phosphoadenylylsulfate:phenol sulfotransferase	2.8.2.1	OK	(1) 3-phosphoadenylylsulfate[0] + (1) Phenol[0] => (1) Adenosine 3-5-bisphosphate[0] + (1) H+[0] + (1) Arylsulfate[0]	-14.030	-67.420	-7.770	59.650	h	5	10	C;H;N;O;P;S	R01242	R01242	1	1	0	8	1	67.420	53.390	6.260	59.650
rxn00386	3'-Phosphoadenylylsulfate:phenolic-steroid sulfotransferase	2.8.2.15	OK	(1) 3-phosphoadenylylsulfate[0] + (1) 2-Methoxyestrone[0] <=> (1) Adenosine 3-5-bisphosphate[0] + (1) H+[0] + (1) 2-Methoxyestrone 3-sulfate[0]	-14.030	-67.420	-9.440	57.980	h	5	19	C;H;N;O;P;S	R00536	R00536	1	1	0	14	1	67.420	53.390	4.590	57.980
rxn05765	Sulochrin:oxygen oxidoreductase (cyclizing, (+)-specific)	1.21.3.4	CI:2	(1) O2[0] + (2) Sulochrin[0] => (2) H2O[0] + (2) (+)-Bisdechlorogeodin[0]	-111.780	-58.400	-150.100	91.700	h2o;o2	4	17	C;H;O	R00060	R00060	1	1	0	5	5	150.100	53.380	38.320	91.700
rxn05766	Sulochrin:oxygen oxidoreductase (cyclizing, (-)-specific)	1.21.3.5	CI:2	(1) O2[0] + (2) Sulochrin[0] => (2) H2O[0] + (2) (-)-Bisdechlorogeodin[0]	-111.780	-58.400	-151.230	92.830	h2o;o2	4	17	C;H;O	R00061	R00061	1	1	0	5	5	151.230	53.380	39.450	92.830
rxn02941	3'-Phosphoadenylylsulfate:L-tyrosine-methyl-ester sulfotransferase	2.8.2.9	OK	(1) 3-phosphoadenylylsulfate[0] + (1) L-Tyrosine methyl ester[0] => (1) Adenosine 3-5-bisphosphate[0] + (1) H+[0] + (1) L-Tyrosine methyl ester 4-sulfate[0]	-14.030	-66.800	-7.300	59.500	h	5	10	C;H;N;O;P;S	R04213	R04213	1	1	0	8	1	66.800	52.770	6.730	59.500
rxn00385	3'-Phosphoadenylylsulfate:17beta-estradiol 3-sulfotransferase	2.8.2.15	OK	(1) 3-phosphoadenylylsulfate[0] + (1) Estradiol[0] <=> (1) Adenosine 3-5-bisphosphate[0] + (1) H+[0] + (1) Estradiol-17beta 3-sulfate[0]	-14.030	-66.750	-7.770	58.980	h	5	18	C;H;N;O;P;S	R00535	R00535	1	1	0	14	1	66.750	52.720	6.260	58.980
rxn11655	R05423	1.14.12.12	OK	(1) NADH[0] + (1) O2[0] + (1) H+[0] + (1) Fluorene[0] => (1) NAD[0] + (1) (+)-(1R,2S)-cis-3,4-Dihydroxy-3,4-dihyd[0]	-69.240	-121.920	-75.340	52.680	h;nad;nadh;o2	6	21	C;H;N;O;P	R05423	R05423	1	1	0	16	3	121.920	52.680	6.100	46.580
rxn16458	(2E,6E)-farnesyl-diphosphate diphosphate-lyase [(+)-delta-selinene-forming]	4.2.3.76	OK	(1) Farnesyldiphosphate[0] => (1) PPi[0] + (1) H+[0] + (1) (+)-delta-Selinene[0]	-57.550	-109.930	-21.160	88.770	h;ppi	4	15	C;H;O;P	R09616	R09616	1	1	0	2	1	109.930	52.380	36.390	88.770
rxn39748			OK	(1) O2[0] + (1) 12-Deoxyaklanonic acid[0] => (1) H2O[0] + (1) Aklanonic acid[0]	-96.990	-44.690	-92.390	52.300	h2o;o2	4	21	C;H;O	R06679	R06679	1	2	0	6	1	96.990	52.300	4.600	47.700
rxn16168	12-deoxynogalonic acid:oxygen 12-oxidoreductase	1.13.12.22	OK	(1) O2[0] + (1) 12-Deoxynogalonic acid[0] => (1) H2O[0] + (1) Nogalonic acid[0]	-96.990	-44.710	-92.400	52.280	h2o;o2	4	20	C;H;O	R09327	R09327	1	1	0	6	1	96.990	52.280	4.590	47.690
rxn07777	malonyl-CoA:cinnamoyl-CoA malonyltransferase (cyclizing)	2.3.1.-;2.3.1.74	CI:-1	(3) H+[0] + (3) Malonyl-CoA[0] + (1) Cinnamoyl-CoA[0] => (4) CoA[0] + (3) CO2[0] + (1) Pinocembrin chalcone[0]	8.920	-42.950	35.100	78.050	co2;coa;h	6	30	C;H;N;O;P;S	R07987	R07987	1	1	0	12	6	42.950	51.870	26.180	78.050
rxn07779	malonyl-CoA:feruloyl-CoA malonyltransferase (cyclizing)	2.3.1.74	CI:-1	(3) H+[0] + (3) Malonyl-CoA[0] + (1) Feruloyl-CoA[0] => (4) CoA[0] + (3) CO2[0] + (1) Homoeriodictyol chalcone[0]	8.920	-42.940	31.950	74.890	co2;coa;h	6	31	C;H;N;O;P;S	R07989	R07989	1	1	0	12	6	42.940	51.860	23.030	74.890
rxn33060	Malonyl-CoA:3-hydroxybenzoyl-CoA malonyltransferase	2.3.1.151;2.3.1.220	CI:-1	(3) H+[0] + (3) Malonyl-CoA[0] + (1) Benzoyl-CoA[0] => (4) CoA[0] + (3) CO2[0] + (1) 2,4,6-Trihydroxybenzophenone[0]	8.920	-42.940	28.870	71.810	co2;coa;h	6	28	C;H;N;O;P;S	R02447	R02447	1	5	0	12	6	42.940	51.860	19.950	71.810
rxn01770	Malonyl-CoA:3-hydroxybenzoyl-CoA malonyltransferase	2.3.1.151;2.3.1.220	CI:-1	(3) H+[0] + (3) Malonyl-CoA[0] + (1) Benzoyl-CoA[0] => (4) CoA[0] + (3) CO2[0] + (1) 2,4,6-Trihydroxybenzophenone[0]	8.920	-42.940	28.870	71.810	co2;coa;h	6	28	C;H;N;O;P;S	R02447	R02447	1	5	0	12	6	42.940	51.860	19.950	71.810
rxn33065	Malonyl-CoA:3-hydroxybenzoyl-CoA malonyltransferase	2.3.1.151;2.3.1.220	CI:-1	(3) H+[0] + (3) Malonyl-CoA[0] + (1) Benzoyl-CoA[0] => (4) CoA[0] + (3) CO2[0] + (1) 2,4,6-Trihydroxybenzophenone[0]	8.920	-42.940	28.870	71.810	co2;coa;h	6	28	C;H;N;O;P;S	R02447	R02447	1	5	0	12	6	42.940	51.860	19.950	71.810
rxn33064	Malonyl-CoA:3-hydroxybenzoyl-CoA malonyltransferase	2.3.1.151;2.3.1.220	CI:-1	(3) H+[0] + (3) Malonyl-CoA[0] + (1) Benzoyl-CoA[0] => (4) CoA[0] + (3) CO2[0] + (1) 2,4,6-Trihydroxybenzophenone[0]	8.920	-42.940	28.870	71.810	co2;coa;h	6	28	C;H;N;O;P;S	R02447	R02447	1	5	0	12	6	42.940	51.860	19.950	71.810
rxn33059	Malonyl-CoA:3-hydroxybenzoyl-CoA malonyltransferase	2.3.1.151;2.3.1.220	CI:-1	(3) H+[0] + (3) Malonyl-CoA[0] + (1) Benzoyl-CoA[0] => (4) CoA[0] + (3) CO2[0] + (1) 2,4,6-Trihydroxybenzophenone[0]	8.920	-42.940	28.870	71.810	co2;coa;h	6	28	C;H;N;O;P;S	R02447	R02447	1	5	0	12	6	42.940	51.860	19.950	71.810
rxn03223	Malonyl-CoA:3-hydroxybenzoyl-CoA malonyltransferase	2.3.1.151	CI:-1	(3) H+[0] + (3) Malonyl-CoA[0] + (1) 3-Hydroxybenzoyl-CoA[0] => (4) CoA[0] + (3) CO2[0] + (1) 2,3',4,6-Tetrahydroxybenzophenone[0]	8.920	-42.890	28.900	71.790	co2;coa;h	6	28	C;H;N;O;P;S	R04709	R04709	1	1	0	12	6	42.890	51.810	19.980	71.790
rxn07778	malonyl-CoA:caffeoyl-CoA malonyltransferase (cyclizing)	2.3.1.74	CI:-1	(3) H+[0] + (3) Malonyl-CoA[0] + (1) Caffeoyl-CoA[0] => (4) CoA[0] + (3) CO2[0] + (1) Eriodictyol chalcone[0]	8.920	-42.880	35.120	78.000	co2;coa;h	6	30	C;H;N;O;P;S	R07988	R07988	1	1	0	12	6	42.880	51.800	26.200	78.000
rxn04513	R06681		CI:-1	(1) H+[0] + (1) Aklanonic acid methyl ester[0] <=> (1) Aklaviketone[0]	6.320	-45.450	-0.940	51.770	h	3	22	C;H;O	R06681	R06681	1	1	0	7	2	45.450	51.770	7.260	44.510
rxn16169	R09328	5.5.1.26	CI:-1	(1) H+[0] + (1) NAME[0] <=> (1) Nogalaviketone[0]	6.320	-45.420	-2.310	51.740	h	3	21	C;H;O	R09328	R09328	1	1	0	7	2	45.420	51.740	8.630	43.110
rxn07141	R06676	5.5.1.23	CI:-1	(1) H+[0] + (1) NAME[0] <=> (1) Auraviketone[0]	6.320	-45.420	-4.730	51.740	h	3	21	C;H;O	R06676	R06676	1	1	0	7	2	45.420	51.740	11.050	40.690
rxn02722	Geissoschizine:NADP+ 4,21-oxidoreductase	1.3.1.36	OK	(1) NADP[0] + (1) Geissoschizine[0] <=> (1) NADPH[0] + (1) 4,21-Dehydrogeissoschizine[0]	7.400	-44.020	-1.830	51.420	nadp;nadph	4	21	C;H;N;O;P	R03860	R03860	1	1	0	18	3	44.020	51.420	9.230	42.190
rxn16607	CMP-3-deoxy-D-manno-oct-2-ulosonate:(KDO)2-lipid IVA 3-deoxy-D-manno-oct-2-ulosonate transferase [(2->8) glycosidic bond-forming]	2.4.99.14	OK	(1) CMP-KDO[0] + (1) kdo2-lipid iva[0] <=> (1) CMP[0] + (1) H+[0] + (1) alpha-Kdo-(2->8)-alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid IVA[0]	-11.230	-62.170	-22.900	50.940	h	5	92	C;H;N;O;P	R09763	R09763;R09764	1	1	0	14	2	62.170	50.940	11.670	39.270
rxn39850			CI:-2	(1) O2[0] + (1) H+[0] + (1) 5-Sulfosalicylate[0] => (1) Sulfate[0] + (1) Gentisate[0]	-90.110	-39.210	-129.280	90.070	h;o2	5	7	C;H;O;S	R07686	R07686	1	3	0	2	2	129.280	50.900	39.170	90.070
rxn21379	RXN-11078.p	2.4.2.-;2.4.2.45	OK	(1) PRPP[0] + (1) Decaprenol phosphate[0] <=> (1) PPi[0] + (1) decaprenylphosphoryl-beta-D-5-phosphoribose[0]	1.070	51.810	7.280	50.740	ppi	4	55	C;H;O;P	R10095	R10095	1	18	0	2	0	51.810	50.740	6.210	44.530
rxn21378	RXN-11078.c	2.4.2.-;2.4.2.45	OK	(1) PRPP[0] + (1) Decaprenol phosphate[0] <=> (1) PPi[0] + (1) decaprenylphosphoryl-beta-D-5-phosphoribose[0]	1.070	51.810	7.280	50.740	ppi	4	55	C;H;O;P	R10095	R10095	1	18	0	2	0	51.810	50.740	6.210	44.530
rxn39849			CI:-2	(1) O2[0] + (1) H+[0] + (1) Tosylate[0] => (1) Sulfate[0] + (1) p-Cresol[0]	-90.110	-39.590	-132.720	93.130	h;o2	5	7	C;H;O;S	R07663	R07663	1	2	0	2	2	132.720	50.520	42.610	93.130
rxn01357	3'-Phosphoadenylyl-sulfate:benzenamine N-sulfotransferase	2.8.2.3	OK	(1) 3-phosphoadenylylsulfate[0] + (1) Aniline[0] => (1) Adenosine 3-5-bisphosphate[0] + (1) H+[0] + (1) Benzenamine sulfate[0]	-14.820	-65.020	35.260	100.280	h	5	10	C;H;N;O;P;S	R01861	R01861	1	1	0	8	2	65.020	50.200	50.080	100.280
rxn03182	CMP-3-deoxy-D-manno-oct-2-ulosonate:lipid IVA 3-deoxy-D-manno-oct-2-ulosonate transferase	2.4.99.12	OK	(1) CMP-KDO[0] + (1) Lipid IV(A)[0] <=> (1) CMP[0] + (1) H+[0] + (1) KDO-lipid IV(A)[0]	-11.230	-61.390	-16.700	50.160	h	5	76	C;H;N;O;P	R04658	R04658	1	1	0	10	2	61.390	50.160	5.470	44.690
rxn04780	R06971	3.5.4.-	OK	(1) H2O[0] + (1) H+[0] + (1) N-Cyclopropylammeline[0] <=> (1) NH3[0] + (1) N-Cyclopropylammelide[0]	3.710	53.630	3.310	50.320	h;h2o;nh3	5	6	C;H;N;O	R06971	R06971	1	1	0	4	2	53.630	49.920	0.400	50.320
rxn04778	R06969	3.5.4.45;3.5.99.-	OK	(1) H2O[0] + (1) H+[0] + (1) Ammeline[0] <=> (1) NH3[0] + (1) Ammelide[0]	3.710	53.630	3.260	50.370	h;h2o;nh3	5	3	C;H;N;O	R06969	R06969	1	1	0	2	2	53.630	49.920	0.450	50.370
rxn03859	Deisopropylhydroxyatrazine aminohydrolase	3.5.99.-	OK	(1) H2O[0] + (1) H+[0] + (1) Deisopropylhydroxyatrazine[0] <=> (1) NH3[0] + (1) 2,4-Dihydroxy-6-(N'-ethyl)amino-1,3,5-triazine[0]	3.710	53.590	3.330	50.260	h;h2o;nh3	5	5	C;H;N;O	R05574	R05574	1	1	0	2	2	53.590	49.880	0.380	50.260
rxn39770			OK	(1) ATP[0] + (1) 3-Amino-4,7-dihydroxycoumarin[0] + (1) 3-Methylpyrrole-2,4-dicarboxylic acid[0] => (1) PPi[0] + (1) AMP[0] + (1) H+[0] + (1) 5-[[(4,7-Dihydroxy-2-oxo-2H-1-benzopyran-3-yl)amino]carbonyl]-4-methyl-1H-pyrrole-3-carboxylate[0]	-25.600	-75.330	-12.920	62.410	amp;atp;h;ppi	7	16	C;H;N;O;P	R06777	R06777	1	2	0	12	4	75.330	49.730	12.680	62.410
rxn14002	L-tryptophan,NADPH:oxygen oxidoreductase (N-hydroxylating, decarboxylating)	1.14.13.125	OK	(2) NADPH[0] + (2) O2[0] + (1) L-Tryptophan[0] + (2) H+[0] => (3) H2O[0] + (2) NADP[0] + (1) CO2[0] + (1) 3-Indoleacetaldoxime[0]	-189.980	-239.680	-192.010	49.700	co2;h;h2o;nadp;nadph;o2	8	21	C;H;N;O;P	R08160	R08160	1	20	0	14	6	239.680	49.700	2.030	47.670
rxn23701	tryptophan N-hydroxylase	1.14.13.125	OK	(2) NADPH[0] + (2) O2[0] + (1) L-Tryptophan[0] + (2) H+[0] => (3) H2O[0] + (2) NADP[0] + (1) CO2[0] + (1) 3-Indoleacetaldoxime[0]	-189.980	-239.680	-192.010	49.700	co2;h;h2o;nadp;nadph;o2	8	21	C;H;N;O;P	R08160	R08160	1	20	0	14	6	239.680	49.700	2.030	47.670
rxn01759	3'-phosphoadenylyl sulfate:2-aminoacrylate C-sulfotransferase		CI:-2	(1) 3-phosphoadenylylsulfate[0] + (1) H+[0] + (1) Dehydroalanine[0] => (1) Adenosine 3-5-bisphosphate[0] + (1) L-Cysteate[0]	-18.540	-68.190	54.870	123.060	h	5	10	C;H;N;O;P;S	R08699	R08699	1	1	0	6	2	68.190	49.650	73.410	123.060
rxn04592	R06777		OK	(1) ATP[0] + (1) 3-Amino-4,7-dihydroxy-8-methylcoumarin[0] + (1) 3-Methylpyrrole-2,4-dicarboxylic acid[0] => (1) PPi[0] + (1) AMP[0] + (1) H+[0] + (1) Coumeroic acid[0]	-25.600	-75.160	-12.920	62.240	amp;atp;h;ppi	7	17	C;H;N;O;P	R06777	R06777	1	2	0	12	4	75.160	49.560	12.680	62.240
rxn00054	2-aminophenol:oxygen oxidoreductase (dimerizing)	1.10.3.4	OK	(3) O2[0] + (4) o-Aminophenol[0] => (6) H2O[0] + (2) Isophenoxazine[0]	-286.320	-236.850	-292.350	55.500	h2o;o2	4	12	C;H;N;O	R00074	R00074	1	1	0	4	3	292.350	49.470	6.030	55.500
rxn04648	catechol:oxygen 1,2-oxidoreductase	1.13.11.1	CI:1	(1) O2[0] + (1) 3,4,6-Trichlorocatechol[0] => (2) H+[0] + (1) 2,3,5-Trichloro-cis,cis-muconate[0]	-102.580	-53.180	-154.040	100.860	h;o2	4	6	C;Cl;H;O	R06833	R06833	1	1	0	1	4	154.040	49.400	51.460	100.860
rxn16608	CMP-3-deoxy-D-manno-oct-2-ulosonate:(KDO)3-lipid IVA 3-deoxy-D-manno-oct-2-ulosonate transferase [(2->4) glycosidic bond-forming]	2.4.99.15	OK	(1) CMP-KDO[0] + (1) alpha-Kdo-(2->8)-alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid IVA[0] <=> (1) CMP[0] + (1) H+[0] + (1) alpha-Kdo-(2->8)-[alpha-Kdo-(2->4)]-alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid IVA[0]	-11.230	-60.420	-16.380	49.190	h	5	100	C;H;N;O;P	R09765	R09765	1	1	0	16	2	60.420	49.190	5.150	44.040
rxn40127	choline trimethylamine-lyase (acetaldehyde-forming)	4.3.99.4	OK	(1) Choline[0] => (1) Acetaldehyde[0] + (1) (CH3)3N[0]	-41.040	7.880	6.250	48.920		3	5	C;H;N;O	R10285	R10285	1	1	0	0	2	41.040	48.920	47.290	1.630
rxn04368	R06510		OK	(1) Acetyl-CoA[0] + (2) H+[0] + (2) Malonyl-CoA[0] => (3) CoA[0] + (2) CO2[0] + (1) Triacetate lactone[0]	9.520	58.400	62.560	53.040	co2;coa;h	6	24	C;H;N;O;P;S	R06510	R06510	1	3	0	10	5	62.560	48.880	53.040	4.160
rxn03124	CMP-N-acetylneuraminate:beta-D-galactosyl-1,4-N-acetyl-beta-D--glucosamine alpha-2,6-N-acetylneuraminyltransferase	2.4.99.1	OK	(1) CMP-N-acetylneuraminate[0] + (1) N-Acetyllactosamine[0] <=> (1) CMP[0] + (1) H+[0] + (1) alpha-N-Acetylneuraminyl-2,6-beta-D-galactosyl-1,4-N-acetyl-beta-D- glucosamine[0]	-11.230	-59.850	-18.960	48.620	h	5	25	C;H;N;O;P	R04532	R04532	1	1	0	9	4	59.850	48.620	7.730	40.890
rxn00889	1-(sn-glycero-3-phospho)-1D-myo-inositol glycerophosphohydrolase	3.1.4.44;3.1.4.46	OK	(1) H2O[0] + (1) sn-glycero-3-Phospho-1-inositol[0] => (1) H+[0] + (1) Glycerol-3-phosphate[0] + (1) L-Inositol[0]	-14.340	-62.830	-18.720	48.490	h;h2o	5	9	C;H;O;P	R01193	R01193	1	2	0	2	1	62.830	48.490	4.380	44.110
rxn29960	Glycerophosphodiester phosphodiesterase (Glycerophosphoinositol)	3.1.4.44;3.1.4.46	OK	(1) H2O[0] + (1) sn-glycero-3-Phospho-1-inositol[0] => (1) H+[0] + (1) Glycerol-3-phosphate[0] + (1) L-Inositol[0]	-14.340	-62.830	-18.720	48.490	h;h2o	5	9	C;H;O;P	R01193	R01193	1	2	0	2	1	62.830	48.490	4.380	44.110
rxn16701	androsta-1,4-diene-3,17-dione,NADH:oxygen oxidoreductase (9alpha-hydroxylating)	1.14.13.142	OK	(1) NADH[0] + (1) O2[0] + (1) H+[0] + (1) Androsta-1,4-diene-3,17-dione[0] => (1) H2O[0] + (1) NAD[0] + (1) 9alpha-Hydroxyandrosta-1,4-diene-3,17-dione[0]	-104.340	-55.910	-92.270	48.430	h;h2o;nad;nadh;o2	7	21	C;H;N;O;P	R09860	R09860	1	1	0	18	4	104.340	48.430	12.070	36.360
rxn16242	R09405	1.14.14.1	OK	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) Aflatoxin B1[0] => (1) H2O[0] + (1) NADP[0] + (1) Aflatoxin M1[0]	-104.340	-55.910	-86.170	48.430	h;h2o;nadp;nadph;o2	7	21	C;H;N;O;P	R09405	R09405	1	1	0	20	4	104.340	48.430	18.170	30.260
rxn02470	(6aR,11aR)-3,9-dihydroxypterocarpan,NADPH:oxygen oxidoreductase (6a-hydroxylating)	1.14.13.28	OK	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) (6aR,11aR)-3,9-Dihydroxypterocarpan[0] => (1) H2O[0] + (1) NADP[0] + (1) (-)-Glycinol[0]	-104.340	-55.910	-86.860	48.430	h;h2o;nadp;nadph;o2	7	21	C;H;N;O;P	R03452	R03452	1	3	0	18	4	104.340	48.430	17.480	30.950
rxn23952	(6aR,11aR)-3,9-dihydroxypterocarpan,NADPH:oxygen oxidoreductase (6a-hydroxylating)	1.14.13.28	OK	(1) NADPH[0] + (1) O2[0] + (1) H+[0] + (1) (6aR,11aR)-3,9-Dihydroxypterocarpan[0] => (1) H2O[0] + (1) NADP[0] + (1) (-)-Glycinol[0]	-104.340	-55.910	-86.860	48.430	h;h2o;nadp;nadph;o2	7	21	C;H;N;O;P	R03452	R03452	1	3	0	18	4	104.340	48.430	17.480	30.950
