model_id,n_metabolites,n_reactions,n_genes,biomass_rxn,n_exchanges_total,n_exchanges_open,status,growth_flux,grows,error
GCF_000521525.1,109,94,76,bio1,22,15,optimal,0.0,False,
GCF_000521545.1,109,94,76,bio1,22,15,optimal,0.0,False,
GCF_000521565.1,109,94,76,bio1,22,15,optimal,0.0,False,
GCF_000521585.1,109,94,76,bio1,22,15,optimal,0.0,False,
GCF_000513475.1,69,52,17,bio1,19,12,optimal,0.0,False,
GCF_000517365.1,95,83,47,bio1,21,14,optimal,0.0,False,
GCF_000517405.1,152,150,131,bio1,26,19,optimal,0.0,False,
GCF_000517445.1,104,95,92,bio1,22,15,optimal,0.0,False,
GCF_000517565.1,140,150,149,bio1,24,17,optimal,0.0,False,
GCF_000508225.1,116,97,70,bio1,19,12,optimal,0.0,False,
GCF_000508245.1,77,64,30,bio1,20,13,optimal,0.0,False,
GCF_000525715.1,105,98,64,bio1,23,16,optimal,0.0,False,
GCF_000550745.1,131,133,130,bio1,25,18,optimal,0.0,False,
GCF_000524555.1,91,80,40,bio1,22,15,optimal,0.0,False,
GCF_000512895.1,106,105,111,bio1,21,14,optimal,0.0,False,
GCF_000512915.1,130,122,100,bio1,26,19,optimal,0.0,False,
GCF_000512955.1,113,108,90,bio1,24,17,optimal,0.0,False,
GCF_000512355.1,143,134,111,bio1,23,16,optimal,0.0,False,
GCF_000512735.1,118,116,111,bio1,24,17,optimal,0.0,False,
GCF_000569015.1,113,109,87,bio1,23,16,optimal,0.0,False,
GCF_000569035.1,112,109,94,bio1,23,16,optimal,0.0,False,
GCF_000569055.1,113,110,90,bio1,23,16,optimal,0.0,False,
GCF_000569075.1,114,111,90,bio1,23,16,optimal,0.0,False,
GCF_000512145.1,96,87,38,bio1,22,15,optimal,0.0,False,
GCF_000521725.1,165,172,129,bio1,31,20,optimal,0.0,False,
GCF_000521745.1,161,167,126,bio1,30,19,optimal,0.0,False,
GCF_000521765.1,165,172,127,bio1,31,20,optimal,0.0,False,
GCF_000576165.1,132,125,96,bio1,23,16,optimal,0.0,False,
GCF_000577745.1,137,142,161,bio1,25,18,optimal,0.0,False,
GCF_000565155.1,136,140,149,bio1,25,18,optimal,0.0,False,
GCF_000565175.1,105,94,55,bio1,23,16,optimal,0.0,False,
GCF_000583855.1,144,149,122,bio1,26,19,optimal,0.0,False,
GCF_000583875.1,112,98,47,bio1,24,17,optimal,0.0,False,
GCF_000585495.1,94,86,75,bio1,21,14,optimal,0.0,False,
GCF_000590635.1,112,99,48,bio1,24,17,optimal,0.0,False,
GCF_000590795.1,160,182,176,bio1,25,18,optimal,0.0,False,
GCF_000590815.1,151,159,135,bio1,24,17,optimal,0.0,False,
GCF_000565195.1,92,80,45,bio1,21,14,optimal,0.0,False,
GCF_000565215.1,97,90,50,bio1,22,15,optimal,0.0,False,
GCF_000568935.1,136,141,161,bio1,25,18,optimal,0.0,False,
GCF_000568955.1,114,110,87,bio1,23,16,optimal,0.0,False,
GCF_000568975.1,114,110,91,bio1,23,16,optimal,0.0,False,
GCF_000591035.1,132,117,82,bio1,23,16,optimal,0.0,False,
GCF_000591055.1,133,128,120,bio1,22,15,optimal,0.0,False,
GCF_000568455.1,148,173,156,bio1,26,19,optimal,0.0,False,
GCF_000568475.1,136,140,159,bio1,25,18,optimal,0.0,False,
GCF_000517625.1,144,147,168,bio1,24,17,optimal,0.0,False,
GCF_000600005.1,146,153,124,bio1,27,20,optimal,0.0,False,
GCF_000600015.1,136,141,159,bio1,25,18,optimal,0.0,False,
GCF_000597865.1,121,122,126,bio1,22,15,optimal,0.0,False,
GCF_000576125.1,132,125,97,bio1,23,16,optimal,0.0,False,
GCF_000604125.1,94,85,33,bio1,23,16,optimal,0.0,False,
GCF_000600125.1,127,117,95,bio1,26,19,optimal,0.0,False,
GCF_000632815.1,116,98,72,bio1,19,12,optimal,0.0,False,
GCF_000632845.1,116,98,72,bio1,19,12,optimal,0.0,False,
GCF_000632865.1,116,98,73,bio1,19,12,optimal,0.0,False,
GCF_000632885.1,116,98,74,bio1,19,12,optimal,0.0,False,
GCF_000613085.1,137,142,166,bio1,25,18,optimal,0.0,False,
GCF_000626595.1,139,140,125,bio1,23,16,optimal,0.0,False,
GCF_000632905.1,116,98,72,bio1,19,12,optimal,0.0,False,
GCF_000632925.1,116,98,72,bio1,19,12,optimal,0.0,False,
GCF_000632945.1,116,98,74,bio1,19,12,optimal,0.0,False,
GCF_000632965.1,116,98,72,bio1,19,12,optimal,0.0,False,
GCF_000597965.1,148,173,154,bio1,26,19,optimal,0.0,False,
GCF_000626615.2,148,173,152,bio1,26,19,optimal,0.0,False,
GCF_000626635.1,146,148,145,bio1,24,17,optimal,0.0,False,
GCF_000577895.1,127,118,106,bio1,23,16,optimal,0.0,False,
GCF_000582535.1,94,79,34,bio1,22,15,optimal,0.0,False,
GCF_000582665.1,132,133,133,bio1,24,17,optimal,0.0,False,
GCF_000582845.1,136,140,159,bio1,25,18,optimal,0.0,False,
GCF_000691545.1,96,87,37,bio1,22,15,optimal,0.0,False,
GCF_000632985.1,105,92,67,bio1,19,12,optimal,0.0,False,
GCF_000695835.1,90,80,43,bio1,20,13,optimal,0.0,False,
GCF_000695895.1,110,104,83,bio1,22,15,optimal,0.0,False,
GCF_000695975.1,125,113,118,bio1,23,16,optimal,0.0,False,
GCF_000696015.1,93,86,51,bio1,21,14,optimal,0.0,False,
GCF_000648235.2,112,101,54,bio1,24,17,optimal,0.0,False,
GCF_000661895.1,151,164,178,bio1,27,20,optimal,0.0,False,
GCF_000689235.1,127,125,103,bio1,23,16,optimal,0.0,False,
GCF_000698365.1,141,154,121,bio1,31,20,optimal,0.0,False,
GCF_000698785.1,114,96,73,bio1,21,14,optimal,0.0,False,
GCF_000696505.1,112,106,96,bio1,23,16,optimal,0.0,False,
GCF_000699505.1,130,127,86,bio1,23,16,optimal,0.0,False,
GCF_000709435.1,98,92,56,bio1,22,15,optimal,0.0,False,
GCF_000709455.1,112,99,49,bio1,24,17,optimal,0.0,False,
GCF_000709495.1,136,151,170,bio1,28,19,optimal,0.0,False,
GCF_000706765.1,121,115,78,bio1,23,16,optimal,0.0,False,
GCF_000723465.1,105,101,94,bio1,22,15,optimal,0.0,False,
GCF_000723505.1,114,105,78,bio1,21,14,optimal,0.0,False,
GCF_000730205.1,122,116,90,bio1,23,16,optimal,0.0,False,
GCF_000730215.1,127,125,107,bio1,23,16,optimal,0.0,False,
GCF_000730245.1,112,103,70,bio1,21,14,optimal,0.0,False,
GCF_000730255.1,127,125,105,bio1,23,16,optimal,0.0,False,
GCF_000730285.1,115,99,86,bio1,21,14,optimal,0.0,False,
GCF_000709555.1,87,61,18,bio1,19,12,optimal,0.0,False,
GCF_000725425.1,94,85,85,bio1,21,14,optimal,0.0,False,
GCF_000734015.1,118,117,122,bio1,22,15,optimal,0.0,False,
GCF_000734035.1,140,122,152,bio1,22,15,optimal,0.0,False,
GCF_000734055.1,126,117,94,bio1,21,14,optimal,0.0,False,
GCF_000737515.1,152,148,149,bio1,24,17,optimal,0.0,False,
GCF_000737535.1,132,125,104,bio1,25,18,optimal,0.0,False,
GCF_000737555.1,122,118,109,bio1,25,18,optimal,0.0,False,
GCF_000737575.1,130,123,97,bio1,25,18,optimal,0.0,False,
GCF_000731315.1,162,183,224,bio1,25,18,optimal,0.0,False,
GCF_000732905.1,108,105,74,bio1,23,16,optimal,0.0,False,
GCF_000724605.1,124,119,82,bio1,24,17,optimal,0.0,False,
GCF_000724625.1,133,138,122,bio1,24,17,optimal,0.0,False,
GCF_000737595.1,132,130,102,bio1,25,18,optimal,0.0,False,
GCF_000737615.1,148,173,151,bio1,26,19,optimal,0.0,False,
GCF_000737865.1,122,116,80,bio1,23,16,optimal,0.0,False,
GCF_000737885.1,112,107,78,bio1,23,16,optimal,0.0,False,
GCF_000739065.1,105,91,92,bio1,20,13,optimal,0.0,False,
GCF_000739395.1,129,122,112,bio1,21,14,optimal,0.0,False,
GCF_000739435.1,164,178,146,bio1,29,20,optimal,0.0,False,
GCF_000741005.1,96,87,38,bio1,22,15,optimal,0.0,False,
GCF_000742975.1,131,133,127,bio1,25,18,optimal,0.0,False,
GCF_000740275.1,159,181,178,bio1,24,17,optimal,0.0,False,
GCF_000742835.1,127,118,96,bio1,22,15,optimal,0.0,False,
GCF_000754365.1,129,122,112,bio1,21,14,optimal,0.0,False,
GCF_000754405.1,129,122,113,bio1,21,14,optimal,0.0,False,
GCF_000755105.1,156,173,182,bio1,22,15,optimal,0.0,False,
GCF_000755145.1,109,102,69,bio1,24,17,optimal,0.0,False,
GCF_000750515.1,108,105,74,bio1,23,16,optimal,0.0,False,
GCF_000750535.1,108,105,70,bio1,23,16,optimal,0.0,False,
GCF_000751035.1,148,173,148,bio1,26,19,optimal,0.0,False,
GCF_000754265.1,106,94,67,bio1,20,13,optimal,0.0,False,
GCF_000747525.1,149,147,179,bio1,24,17,optimal,0.0,False,
GCF_000746625.1,137,142,161,bio1,25,18,optimal,0.0,False,
GCF_000750195.1,144,143,120,bio1,25,18,optimal,0.0,False,
GCF_000755705.1,117,115,88,bio1,24,17,optimal,0.0,False,
GCF_000739475.1,96,87,39,bio1,22,15,optimal,0.0,False,
GCF_000758365.1,124,124,93,bio1,24,17,optimal,0.0,False,
GCF_000759555.1,148,173,152,bio1,26,19,optimal,0.0,False,
GCF_000761115.1,138,135,118,bio1,25,18,optimal,0.0,False,
GCF_000761135.1,114,114,90,bio1,24,17,optimal,0.0,False,
GCF_000756505.1,134,122,91,bio1,21,14,optimal,0.0,False,
GCF_000762265.1,115,94,109,bio1,22,15,optimal,0.0,False,
GCF_000757865.1,113,102,83,bio1,22,15,optimal,0.0,False,
GCF_000757845.1,124,113,80,bio1,24,17,optimal,0.0,False,
GCF_000763475.1,136,140,149,bio1,25,18,optimal,0.0,False,
GCF_000763495.1,136,141,151,bio1,25,18,optimal,0.0,False,
GCF_000763515.1,136,141,150,bio1,25,18,optimal,0.0,False,
GCF_000763575.1,129,118,92,bio1,22,15,optimal,0.0,False,
GCF_000764555.1,140,140,123,bio1,24,17,optimal,0.0,False,
GCF_000765395.1,150,154,158,bio1,24,17,optimal,0.0,False,
GCF_000767275.2,128,117,109,bio1,21,14,optimal,0.0,False,
GCF_000767405.1,112,99,49,bio1,24,17,optimal,0.0,False,
GCF_000767445.1,112,99,49,bio1,24,17,optimal,0.0,False,
GCF_000767075.1,147,160,124,bio1,31,20,optimal,0.0,False,
GCF_000767095.1,129,122,112,bio1,21,14,optimal,0.0,False,
GCF_000789335.1,120,114,118,bio1,22,15,optimal,0.0,False,
GCF_000789375.1,117,112,108,bio1,21,14,optimal,0.0,False,
GCF_000789395.1,135,133,113,bio1,26,19,optimal,0.0,False,
GCF_000767725.1,86,73,31,bio1,20,13,optimal,0.0,False,
GCF_000767745.1,145,151,205,bio1,26,19,optimal,0.0,False,
GCF_000772145.1,112,99,49,bio1,24,17,optimal,0.0,False,
GCF_000772485.1,119,115,85,bio1,23,16,optimal,0.0,False,
GCF_000785105.2,118,117,106,bio1,24,17,optimal,0.0,False,
GCF_000785495.1,152,161,230,bio1,24,17,optimal,0.0,False,
GCF_000789255.1,131,111,113,bio1,21,14,optimal,0.0,False,
GCF_000767465.1,164,192,267,bio1,27,20,optimal,0.0,False,
GCF_000769655.1,90,81,80,bio1,20,13,optimal,0.0,False,
GCF_000800295.1,106,97,73,bio1,22,15,optimal,0.0,False,
GCF_000800455.1,110,104,83,bio1,23,16,optimal,0.0,False,
GCF_000800475.2,114,106,85,bio1,23,16,optimal,0.0,False,
GCF_000800785.1,96,89,58,bio1,22,15,optimal,0.0,False,
GCF_000800805.1,102,81,58,bio1,21,14,optimal,0.0,False,
GCF_000802205.1,119,106,89,bio1,21,14,optimal,0.0,False,
GCF_000803625.1,82,66,25,bio1,20,13,optimal,0.0,False,
GCF_000807275.1,134,135,98,bio1,23,16,optimal,0.0,False,
GCF_000807295.1,95,86,36,bio1,22,15,optimal,0.0,False,
GCF_000807355.1,130,127,104,bio1,26,19,optimal,0.0,False,
GCF_000816225.1,119,113,97,bio1,24,17,optimal,0.0,False,
GCF_000816245.1,115,106,92,bio1,22,15,optimal,0.0,False,
GCF_000816265.1,125,119,100,bio1,27,18,optimal,0.0,False,
GCF_000816305.1,125,119,102,bio1,27,18,optimal,0.0,False,
GCF_000807175.1,144,157,163,bio1,28,19,optimal,0.0,False,
GCF_000807255.1,144,157,163,bio1,28,19,optimal,0.0,False,
GCF_000801145.1,165,179,143,bio1,29,20,optimal,0.0,False,
GCF_000801315.1,147,143,140,bio1,22,15,optimal,0.0,False,
GCF_000775995.1,114,108,72,bio1,23,16,optimal,0.0,False,
GCF_000782855.1,127,125,107,bio1,23,16,optimal,0.0,False,
GCF_000812185.1,110,91,70,bio1,20,13,optimal,0.0,False,
GCF_000813245.1,110,106,101,bio1,24,17,optimal,0.0,False,
GCF_000816345.1,125,120,104,bio1,25,18,optimal,0.0,False,
GCF_000816365.1,119,113,97,bio1,24,17,optimal,0.0,False,
GCF_000816405.1,119,113,90,bio1,24,17,optimal,0.0,False,
GCF_000816425.1,119,113,97,bio1,24,17,optimal,0.0,False,
GCF_000816085.1,148,169,136,bio1,26,19,optimal,0.0,False,
GCF_000828515.1,116,102,82,bio1,19,12,optimal,0.0,False,
GCF_000828535.1,111,95,129,bio1,22,15,optimal,0.0,False,
GCF_000828555.1,111,94,115,bio1,22,15,optimal,0.0,False,
GCF_000828575.1,113,92,104,bio1,21,14,optimal,0.0,False,
GCF_000814825.1,125,122,108,bio1,25,16,optimal,0.0,False,
GCF_000815025.1,105,90,62,bio1,19,12,optimal,0.0,False,
GCF_000815065.1,92,80,52,bio1,21,14,optimal,0.0,False,
GCF_000827835.1,147,156,166,bio1,29,18,optimal,0.0,False,
GCF_000816105.1,97,86,75,bio1,20,13,optimal,0.0,False,
GCF_000816145.1,119,114,90,bio1,22,15,optimal,0.0,False,
GCF_000816185.1,123,114,94,bio1,25,18,optimal,0.0,False,
GCF_000827855.1,76,56,38,bio1,19,12,optimal,0.0,False,
GCF_000807675.2,135,126,168,bio1,25,18,optimal,0.0,False,
GCF_000829035.1,132,135,139,bio1,24,17,optimal,0.0,False,
GCF_000829235.1,121,109,82,bio1,23,16,optimal,0.0,False,
GCF_000829315.1,103,94,72,bio1,19,12,optimal,0.0,False,
GCF_000829335.1,90,80,41,bio1,20,13,optimal,0.0,False,
GCF_000816785.1,119,113,92,bio1,24,17,optimal,0.0,False,
GCF_000817995.1,111,106,79,bio1,23,16,optimal,0.0,False,
GCF_000830885.1,98,88,84,bio1,21,14,optimal,0.0,False,
GCF_000830905.1,101,90,84,bio1,21,14,optimal,0.0,False,
GCF_000831005.1,158,144,127,bio1,26,19,optimal,0.0,False,
GCF_000831185.1,129,122,112,bio1,21,14,optimal,0.0,False,
GCF_000831205.1,129,122,112,bio1,21,14,optimal,0.0,False,
GCF_000831225.1,129,122,112,bio1,21,14,optimal,0.0,False,
GCF_000831485.1,124,121,110,bio1,24,17,optimal,0.0,False,
GCF_000831525.1,98,83,66,bio1,19,12,optimal,0.0,False,
GCF_000831545.1,109,89,68,bio1,19,12,optimal,0.0,False,
GCF_000831645.3,126,127,117,bio1,24,17,optimal,0.0,False,
GCF_000832145.1,122,116,115,bio1,22,15,optimal,0.0,False,
GCF_000828655.1,121,116,90,bio1,22,15,optimal,0.0,False,
GCF_000828675.1,120,112,105,bio1,22,15,optimal,0.0,False,
GCF_000828815.1,106,94,69,bio1,21,14,optimal,0.0,False,
GCF_000828855.1,85,72,30,bio1,19,12,optimal,0.0,False,
GCF_000833315.1,135,133,115,bio1,24,17,optimal,0.0,False,
GCF_000828715.1,138,125,104,bio1,21,14,optimal,0.0,False,
GCF_000828735.1,82,72,40,bio1,21,14,optimal,0.0,False,
GCF_000833105.2,141,145,214,bio1,24,17,optimal,0.0,False,
GCF_000829155.1,93,72,32,bio1,19,12,optimal,0.0,False,
GCF_000829195.1,150,170,185,bio1,25,18,optimal,0.0,False,
GCF_000829355.1,111,98,78,bio1,22,15,optimal,0.0,False,
GCF_000829395.1,125,126,118,bio1,25,18,optimal,0.0,False,
GCF_000875755.1,97,90,54,bio1,22,15,optimal,0.0,False,
GCF_000875775.1,112,95,80,bio1,20,13,optimal,0.0,False,
GCF_000835085.1,96,86,53,bio1,22,15,optimal,0.0,False,
GCF_000931575.1,146,158,122,bio1,30,19,optimal,0.0,False,
GCF_000931605.1,141,153,122,bio1,30,19,optimal,0.0,False,
GCF_000931625.1,145,157,122,bio1,29,20,optimal,0.0,False,
GCF_000830925.1,98,88,83,bio1,21,14,optimal,0.0,False,
GCF_000830945.1,112,99,49,bio1,24,17,optimal,0.0,False,
GCF_000830965.1,112,99,49,bio1,24,17,optimal,0.0,False,
GCF_000830985.1,152,143,112,bio1,25,18,optimal,0.0,False,
GCF_000931425.2,136,142,138,bio1,27,20,optimal,0.0,False,
GCF_000934625.1,106,104,80,bio1,23,16,optimal,0.0,False,
GCF_000941035.1,129,121,139,bio1,23,16,optimal,0.0,False,
GCF_000941075.1,98,85,55,bio1,22,15,optimal,0.0,False,
GCF_000953115.1,121,97,106,bio1,22,15,optimal,0.0,False,
GCF_000953195.1,114,102,60,bio1,22,15,optimal,0.0,False,
GCF_000953215.1,114,101,70,bio1,21,14,optimal,0.0,False,
GCF_000952915.1,97,85,53,bio1,22,15,optimal,0.0,False,
GCF_000952935.1,112,99,48,bio1,24,17,optimal,0.0,False,
GCF_000952975.1,115,103,69,bio1,23,16,optimal,0.0,False,
GCF_000953015.1,134,116,107,bio1,22,15,optimal,0.0,False,
GCF_000953235.1,96,86,53,bio1,22,15,optimal,0.0,False,
GCF_000953275.1,138,133,162,bio1,24,15,optimal,0.0,False,
GCF_000953375.1,97,85,53,bio1,22,15,optimal,0.0,False,
GCF_000955905.1,116,104,79,bio1,21,14,optimal,0.0,False,
GCF_000956175.1,112,96,83,bio1,20,13,optimal,0.0,False,
GCF_000956315.1,96,87,38,bio1,22,15,optimal,0.0,False,
GCF_000953435.1,90,74,51,bio1,18,11,optimal,0.0,False,
GCF_000953475.1,131,140,132,bio1,24,17,optimal,0.0,False,
GCF_000953535.1,132,130,119,bio1,22,15,optimal,0.0,False,
GCF_000953655.1,150,151,134,bio1,23,16,optimal,0.0,False,
GCF_000953715.1,124,115,100,bio1,21,14,optimal,0.0,False,
GCF_000961015.1,102,96,64,bio1,23,16,optimal,0.0,False,
GCF_000962775.1,96,87,39,bio1,22,15,optimal,0.0,False,
GCF_000965785.1,141,141,135,bio1,26,19,optimal,0.0,False,
GCF_000967115.2,131,123,98,bio1,26,19,optimal,0.0,False,
GCF_000967915.1,113,103,77,bio1,23,16,optimal,0.0,False,
GCF_000968055.1,116,104,65,bio1,23,16,optimal,0.0,False,
GCF_000967325.1,148,173,154,bio1,26,19,optimal,0.0,False,
GCF_000967345.1,148,173,154,bio1,26,19,optimal,0.0,False,
GCF_000967365.1,148,173,154,bio1,26,19,optimal,0.0,False,
GCF_000967385.1,148,173,154,bio1,26,19,optimal,0.0,False,
GCF_000967405.1,148,173,154,bio1,26,19,optimal,0.0,False,
GCF_000968355.2,137,124,121,bio1,22,15,optimal,0.0,False,
GCF_000968375.1,147,152,231,bio1,25,18,optimal,0.0,False,
GCF_000968395.2,137,124,121,bio1,22,15,optimal,0.0,False,
GCF_000968435.2,137,124,121,bio1,22,15,optimal,0.0,False,
GCF_000969885.1,118,110,127,bio1,21,14,optimal,0.0,False,
GCF_000969905.1,119,110,140,bio1,22,15,optimal,0.0,False,
GCF_000969925.1,118,110,127,bio1,21,14,optimal,0.0,False,
GCF_000969945.1,123,112,143,bio1,22,15,optimal,0.0,False,
GCF_000969965.1,120,105,123,bio1,22,15,optimal,0.0,False,
GCF_000969985.1,121,112,146,bio1,22,15,optimal,0.0,False,
GCF_000970005.1,122,109,123,bio1,22,15,optimal,0.0,False,
GCF_000970025.1,123,113,149,bio1,22,15,optimal,0.0,False,
GCF_000970145.1,121,108,145,bio1,22,15,optimal,0.0,False,
GCF_000970205.1,118,106,131,bio1,21,14,optimal,0.0,False,
GCF_000970245.1,116,105,129,bio1,21,14,optimal,0.0,False,
GCF_000970265.1,120,101,122,bio1,22,15,optimal,0.0,False,
GCF_000969765.1,90,79,45,bio1,20,13,optimal,0.0,False,
GCF_000970045.1,118,105,133,bio1,21,14,optimal,0.0,False,
GCF_000970065.1,123,113,147,bio1,22,15,optimal,0.0,False,
GCF_000970085.1,121,112,139,bio1,22,15,optimal,0.0,False,
GCF_000970125.1,121,111,142,bio1,22,15,optimal,0.0,False,
GCF_000970285.1,122,112,146,bio1,21,14,optimal,0.0,False,
GCF_000970305.1,123,117,150,bio1,23,16,optimal,0.0,False,
GCF_000970325.1,122,103,107,bio1,22,15,optimal,0.0,False,
GCF_000973505.1,111,101,72,bio1,20,13,optimal,0.0,False,
GCF_000973545.1,107,95,67,bio1,20,13,optimal,0.0,False,
GCF_000971765.1,118,108,87,bio1,22,15,optimal,0.0,False,
GCF_000972765.1,139,136,133,bio1,23,16,optimal,0.0,False,
GCF_000973085.1,103,98,58,bio1,22,15,optimal,0.0,False,
GCF_000978575.1,121,113,115,bio1,22,15,optimal,0.0,False,
GCF_000973705.1,132,130,140,bio1,24,17,optimal,0.0,False,
GCF_000978535.1,121,113,114,bio1,22,15,optimal,0.0,False,
GCF_000978555.1,121,113,115,bio1,22,15,optimal,0.0,False,
GCF_000981505.1,118,106,97,bio1,21,14,optimal,0.0,False,
GCF_000981525.1,128,120,106,bio1,23,16,optimal,0.0,False,
GCF_000993805.1,109,101,83,bio1,23,16,optimal,0.0,False,
GCF_000987835.1,143,145,146,bio1,26,19,optimal,0.0,False,
GCF_000988065.1,85,75,38,bio1,21,14,optimal,0.0,False,
GCF_001010485.1,98,88,84,bio1,21,14,optimal,0.0,False,
GCF_001010805.1,160,167,160,bio1,26,17,optimal,0.0,False,
GCF_001007875.1,169,182,256,bio1,26,19,optimal,0.0,False,
GCF_001007995.1,144,141,117,bio1,23,16,optimal,0.0,False,
GCF_000981765.1,139,127,112,bio1,21,14,optimal,0.0,False,
GCF_001006045.1,139,117,111,bio1,23,16,optimal,0.0,False,
GCF_001011115.1,117,109,93,bio1,21,14,optimal,0.0,False,
GCF_001023575.1,135,123,145,bio1,22,15,optimal,0.0,False,
GCF_001025155.1,115,109,78,bio1,23,16,optimal,0.0,False,
GCF_001025175.1,119,112,90,bio1,23,16,optimal,0.0,False,
GCF_001025195.1,112,107,80,bio1,23,16,optimal,0.0,False,
GCF_001021085.1,112,101,77,bio1,22,15,optimal,0.0,False,
GCF_001025215.1,118,110,83,bio1,23,16,optimal,0.0,False,
GCF_001027025.1,122,116,100,bio1,22,15,optimal,0.0,False,
GCF_001027545.1,110,100,69,bio1,23,16,optimal,0.0,False,
GCF_001028645.1,146,174,143,bio1,27,20,optimal,0.0,False,
GCF_001029265.1,107,100,69,bio1,22,15,optimal,0.0,False,
GCF_001038625.1,147,151,214,bio1,27,18,optimal,0.0,False,
GCF_001042405.1,110,109,76,bio1,24,17,optimal,0.0,False,
GCF_001042595.1,122,115,92,bio1,23,16,optimal,0.0,False,
GCF_001042615.1,112,109,87,bio1,23,16,optimal,0.0,False,
GCF_001042675.1,115,106,69,bio1,23,16,optimal,0.0,False,
GCF_001029245.1,95,83,47,bio1,21,14,optimal,0.0,False,
GCF_001050475.1,140,147,113,bio1,27,20,optimal,0.0,False,
GCF_001077715.1,115,97,77,bio1,20,13,optimal,0.0,False,
GCF_001042695.1,114,103,68,bio1,22,15,optimal,0.0,False,
GCF_001042715.1,150,145,167,bio1,28,19,optimal,0.0,False,
GCF_001050435.1,132,133,115,bio1,25,18,optimal,0.0,False,
GCF_001189535.1,156,169,181,bio1,26,19,optimal,0.0,False,
GCF_001190745.1,125,125,106,bio1,28,17,optimal,0.0,False,
GCF_001189495.1,123,112,68,bio1,23,16,optimal,0.0,False,
GCF_001182765.1,125,116,93,bio1,25,18,optimal,0.0,False,
GCF_001188855.1,153,176,146,bio1,28,21,optimal,0.0,False,
GCF_001186405.1,123,110,117,bio1,22,15,optimal,0.0,False,
GCF_001262015.1,109,110,85,bio1,23,16,optimal,0.0,False,
GCF_001262035.1,152,160,133,bio1,31,20,optimal,0.0,False,
GCF_001262055.1,125,121,95,bio1,24,17,optimal,0.0,False,
GCF_001262715.1,102,99,54,bio1,22,15,optimal,0.0,False,
GCF_001263175.1,143,143,142,bio1,22,15,optimal,0.0,False,
GCF_001263395.1,130,121,82,bio1,24,17,optimal,0.0,False,
GCF_001264245.1,138,138,137,bio1,24,17,optimal,0.0,False,
GCF_001267155.1,100,92,53,bio1,21,14,optimal,0.0,False,
GCF_001017655.1,126,115,84,bio1,23,16,optimal,0.0,False,
GCF_001267175.1,151,155,129,bio1,23,16,optimal,0.0,False,
GCF_001267405.1,141,145,158,bio1,27,18,optimal,0.0,False,
GCF_001267435.1,141,145,159,bio1,27,18,optimal,0.0,False,
GCF_001267865.1,121,113,113,bio1,25,18,optimal,0.0,False,
GCF_001190965.1,148,154,164,bio1,26,19,optimal,0.0,False,
GCF_001269425.1,101,91,61,bio1,20,13,optimal,0.0,False,
GCF_001273775.1,137,142,192,bio1,24,17,optimal,0.0,False,
GCF_001273795.1,111,91,65,bio1,19,12,optimal,0.0,False,
GCF_001274535.1,118,113,88,bio1,23,16,optimal,0.0,False,
GCF_001274875.1,90,79,45,bio1,21,14,optimal,0.0,False,
GCF_001280225.1,107,91,72,bio1,21,14,optimal,0.0,False,
GCF_001280305.1,151,145,134,bio1,23,16,optimal,0.0,False,
GCF_001281045.1,96,88,52,bio1,22,15,optimal,0.0,False,
GCF_001281065.1,137,151,164,bio1,28,19,optimal,0.0,False,
GCF_001278825.1,126,118,76,bio1,24,17,optimal,0.0,False,
GCF_001278845.1,142,136,122,bio1,24,17,optimal,0.0,False,
GCF_001281505.1,130,124,103,bio1,22,15,optimal,0.0,False,
GCF_001293165.1,130,121,120,bio1,25,18,optimal,0.0,False,
GCF_001305655.1,117,109,92,bio1,21,14,optimal,0.0,False,
GCF_001304615.2,120,110,125,bio1,21,14,optimal,0.0,False,
GCF_001314945.1,101,96,65,bio1,23,16,optimal,0.0,False,
GCF_001318295.1,110,99,59,bio1,20,13,optimal,0.0,False,
GCF_001318345.1,145,144,137,bio1,26,19,optimal,0.0,False,
GCF_001412615.1,119,107,80,bio1,23,16,optimal,0.0,False,
GCF_001281385.1,148,141,119,bio1,24,17,optimal,0.0,False,
GCF_001275365.1,122,118,94,bio1,22,15,optimal,0.0,False,
GCF_001420915.1,161,171,168,bio1,26,19,optimal,0.0,False,
GCF_001442815.2,146,168,135,bio1,26,19,optimal,0.0,False,
GCF_001454945.1,141,134,126,bio1,24,17,optimal,0.0,False,
GCF_001455145.1,118,113,84,bio1,24,17,optimal,0.0,False,
GCF_001444425.1,146,147,130,bio1,22,15,optimal,0.0,False,
GCF_001444445.1,112,106,85,bio1,23,16,optimal,0.0,False,
GCF_001447315.1,164,179,170,bio1,26,19,optimal,0.0,False,
GCF_001308145.2,122,117,99,bio1,24,17,optimal,0.0,False,
GCF_001477655.1,111,90,91,bio1,23,16,optimal,0.0,False,
GCF_001481685.1,114,101,62,bio1,22,15,optimal,0.0,False,
GCF_001483385.1,139,135,99,bio1,23,16,optimal,0.0,False,
GCF_001441165.1,140,158,186,bio1,26,19,optimal,0.0,False,
GCF_001484685.1,98,91,81,bio1,21,14,optimal,0.0,False,
GCF_001488575.1,137,144,140,bio1,23,16,optimal,0.0,False,
GCF_001499655.1,131,128,108,bio1,23,16,optimal,0.0,False,
GCF_001507645.1,146,145,136,bio1,25,18,optimal,0.0,False,
GCF_001443645.1,130,135,138,bio1,27,20,optimal,0.0,False,
