model_id,n_metabolites,n_reactions,n_genes,biomass_rxn,n_exchanges_total,n_exchanges_open,status,growth_flux,grows,error
GCF_004028235.1,145,153,112,DM_atp_c0,24,17,optimal,6.000000000000005,True,
GCF_003939045.1,124,122,102,DM_atp_c0,26,19,optimal,7.375000000000001,True,
GCF_003940805.1,159,164,185,DM_atp_c0,24,17,optimal,5.000000000000001,True,
GCF_003945305.1,142,148,145,DM_atp_c0,25,18,optimal,7.4886363636363695,True,
GCF_003945325.1,138,140,155,DM_atp_c0,22,15,optimal,5.25,True,
GCF_004102925.1,150,152,154,DM_atp_c0,21,14,optimal,3.8124999999999987,True,
GCF_004102945.1,105,89,71,DM_atp_c0,22,15,optimal,1.0,True,
GCF_004103715.1,132,126,139,DM_atp_c0,24,17,optimal,2.000000000000001,True,
GCF_004103735.1,131,126,115,DM_atp_c0,22,15,optimal,0.0,False,
GCF_004028275.1,139,145,125,DM_atp_c0,25,18,optimal,7.5,True,
GCF_004087915.1,147,146,161,DM_atp_c0,28,19,optimal,10.750000000000002,True,
GCF_004101865.1,152,169,201,DM_atp_c0,25,18,optimal,6.625000000000006,True,
GCF_004102045.2,110,110,86,DM_atp_c0,22,15,optimal,4.5,True,
GCF_003945345.1,157,178,211,DM_atp_c0,26,19,optimal,10.541666666666652,True,
GCF_003945365.1,127,111,89,DM_atp_c0,23,16,optimal,0.0,False,
GCF_003945385.1,159,183,359,DM_atp_c0,29,22,optimal,13.874999999999968,True,
GCF_003950215.1,169,192,224,DM_atp_c0,28,21,optimal,8.874999999999991,True,
GCF_004103755.1,148,146,163,DM_atp_c0,24,17,optimal,1.2499999999999998,True,
GCF_004114375.1,141,147,125,DM_atp_c0,25,18,optimal,0.9999999999999991,True,
GCF_004114615.1,151,147,133,DM_atp_c0,22,15,optimal,4.750000000000001,True,
GCF_004114795.1,156,170,180,DM_atp_c0,26,19,optimal,11.017857142857146,True,
GCF_004124235.1,171,196,229,DM_atp_c0,29,20,optimal,17.125000000000007,True,
GCF_004124255.1,127,107,75,DM_atp_c0,19,12,optimal,0.0,False,
GCF_004126515.1,137,136,139,DM_atp_c0,22,15,optimal,0.0,False,
GCF_004135085.1,112,108,77,DM_atp_c0,23,16,optimal,1.0,True,
GCF_003966755.1,127,109,74,DM_atp_c0,21,14,optimal,3.8000000000000003,True,
GCF_003966895.1,132,128,140,DM_atp_c0,27,18,optimal,5.583333333333331,True,
GCF_003966915.1,117,110,93,DM_atp_c0,20,13,optimal,3.800000000000001,True,
GCF_003966955.1,116,117,87,DM_atp_c0,25,18,optimal,6.000000000000001,True,
GCF_004135285.1,151,163,162,DM_atp_c0,26,19,optimal,5.968750000000001,True,
GCF_004135345.1,151,162,150,DM_atp_c0,25,18,optimal,9.999999999999996,True,
GCF_004135385.1,154,167,152,DM_atp_c0,26,19,optimal,13.187500000000004,True,
GCF_004135405.1,148,158,134,DM_atp_c0,26,19,optimal,8.249999999999998,True,
GCF_004117055.1,156,167,194,DM_atp_c0,26,19,optimal,6.999999999999985,True,
GCF_004117095.1,155,171,185,DM_atp_c0,25,18,optimal,9.085227272727264,True,
GCF_004118935.1,148,156,144,DM_atp_c0,24,17,optimal,6.000000000000002,True,
GCF_004123675.1,154,169,209,DM_atp_c0,25,18,optimal,6.375000000000003,True,
GCF_004136315.1,164,189,217,DM_atp_c0,27,20,optimal,13.352272727272728,True,
GCF_004139715.1,139,139,106,DM_atp_c0,23,16,optimal,3.3333333333333552,True,
GCF_004168365.1,161,162,165,DM_atp_c0,26,19,optimal,8.375000000000016,True,
GCF_004171285.1,104,92,72,DM_atp_c0,19,12,optimal,0.0,False,
GCF_004135585.1,158,175,195,DM_atp_c0,26,19,optimal,9.028846153846155,True,
GCF_004135935.1,158,166,151,DM_atp_c0,26,19,optimal,8.375,True,
GCF_004135975.1,148,151,201,DM_atp_c0,29,22,optimal,13.893518518518512,True,
GCF_004136295.1,163,172,195,DM_atp_c0,26,19,optimal,6.375000000000003,True,
GCF_004296475.1,62,44,5,DM_atp_c0,18,11,optimal,0.0,False,
GCF_004299785.2,125,121,104,DM_atp_c0,25,18,optimal,7.375000000000001,True,
GCF_004299845.1,145,150,117,DM_atp_c0,26,19,optimal,11.824999999999989,True,
GCF_004322755.1,164,183,213,DM_atp_c0,27,20,optimal,8.374999999999996,True,
GCF_004193915.1,164,177,229,DM_atp_c0,26,19,optimal,8.946428571428573,True,
GCF_004208415.1,154,174,242,DM_atp_c0,27,20,optimal,13.296875000000014,True,
GCF_004208635.1,141,145,134,DM_atp_c0,22,15,optimal,3.4999999999999982,True,
GCF_004210255.1,135,138,210,DM_atp_c0,23,16,optimal,3.0000000000000004,True,
GCF_004216475.1,161,177,192,DM_atp_c0,25,18,optimal,7.375000000000004,True,
GCF_004295125.1,133,131,139,DM_atp_c0,27,18,optimal,2.999999999999997,True,
GCF_004295345.1,163,179,182,DM_atp_c0,29,20,optimal,12.350000000000005,True,
GCF_004295485.1,147,155,196,DM_atp_c0,26,19,optimal,6.170454545454555,True,
GCF_004295585.1,157,171,181,DM_atp_c0,23,16,optimal,6.916666666666685,True,
GCF_004295645.1,163,185,240,DM_atp_c0,31,20,optimal,12.625000000000012,True,
GCF_004295665.1,158,167,153,DM_atp_c0,24,17,optimal,6.170454545454548,True,
GCF_004295685.1,143,144,118,DM_atp_c0,24,17,optimal,7.874999999999997,True,
GCF_004322855.1,142,149,175,DM_atp_c0,25,18,optimal,2.5,True,
GCF_004323735.1,156,172,214,DM_atp_c0,26,19,optimal,12.421874999999991,True,
GCF_004328495.1,155,183,207,DM_atp_c0,25,18,optimal,5.85576923076923,True,
GCF_004328535.1,158,171,150,DM_atp_c0,28,21,optimal,10.500000000000002,True,
GCF_004353865.1,161,180,239,DM_atp_c0,26,19,optimal,11.017857142857151,True,
GCF_004358325.1,116,118,86,DM_atp_c0,24,17,optimal,4.9999999999999885,True,
GCF_004359375.1,91,85,52,DM_atp_c0,21,14,optimal,0.0,False,
GCF_004367585.1,158,180,189,DM_atp_c0,28,21,optimal,7.499999999999993,True,
GCF_004337365.2,152,157,141,DM_atp_c0,25,18,optimal,7.083333333333326,True,
GCF_004345025.1,151,160,144,DM_atp_c0,24,17,optimal,3.6666666666666714,True,
GCF_004346925.1,157,180,178,DM_atp_c0,27,20,optimal,8.04166666666667,True,
GCF_004353225.1,164,182,175,DM_atp_c0,28,19,optimal,8.39285714285715,True,
GCF_004328555.1,155,174,196,DM_atp_c0,27,20,optimal,8.0,True,
GCF_004328865.1,161,177,174,DM_atp_c0,26,19,optimal,8.29545454545455,True,
GCF_004328945.1,173,194,212,DM_atp_c0,28,21,optimal,13.937499999999998,True,
GCF_004331955.1,159,169,179,DM_atp_c0,24,17,optimal,4.374999999999998,True,
GCF_004421105.1,159,155,187,DM_atp_c0,22,15,optimal,6.450000000000001,True,
GCF_004519465.1,153,167,187,DM_atp_c0,27,20,optimal,8.458333333333337,True,
GCF_004519515.1,159,165,136,DM_atp_c0,27,18,optimal,9.99999999999999,True,
GCF_004526235.1,143,140,152,DM_atp_c0,25,18,optimal,6.0,True,
GCF_004367745.1,163,184,213,DM_atp_c0,27,20,optimal,8.375000000000004,True,
GCF_004379295.1,150,162,160,DM_atp_c0,27,18,optimal,5.6875000000000115,True,
GCF_004421005.1,156,178,178,DM_atp_c0,26,19,optimal,5.499999999999997,True,
GCF_004421025.1,148,151,162,DM_atp_c0,25,18,optimal,6.000000000000001,True,
GCF_004551665.1,148,149,160,DM_atp_c0,25,18,optimal,5.500000000000004,True,
GCF_004564075.1,156,166,132,DM_atp_c0,28,21,optimal,10.499999999999996,True,
GCF_004564355.1,153,172,156,DM_atp_c0,27,20,optimal,7.749999999999999,True,
GCF_004564375.1,149,152,167,DM_atp_c0,24,17,optimal,7.3942307692307745,True,
GCF_004571175.1,147,146,129,DM_atp_c0,23,16,optimal,5.500000000000001,True,
GCF_004571195.1,142,141,107,DM_atp_c0,24,17,optimal,5.437499999999995,True,
GCF_004634385.1,138,134,130,DM_atp_c0,23,16,optimal,0.0,False,
GCF_004634405.1,160,182,263,DM_atp_c0,26,19,optimal,9.965909090909092,True,
GCF_004777465.1,135,129,119,DM_atp_c0,24,17,optimal,2.3750000000000004,True,
GCF_004792515.1,124,123,91,DM_atp_c0,24,17,optimal,7.9999999999999964,True,
GCF_004795735.1,147,153,120,DM_atp_c0,25,18,optimal,4.249999999999998,True,
GCF_004795775.1,157,165,167,DM_atp_c0,26,19,optimal,7.590909090909093,True,
GCF_004683885.1,143,144,127,DM_atp_c0,22,15,optimal,6.937499999999996,True,
GCF_004683965.1,144,154,172,DM_atp_c0,24,17,optimal,5.321428571428576,True,
GCF_004684265.1,175,209,260,DM_atp_c0,32,21,optimal,17.12499999999999,True,
GCF_004751985.1,163,172,181,DM_atp_c0,25,18,optimal,5.375,True,
GCF_004752005.1,162,170,177,DM_atp_c0,26,17,optimal,5.937499999999999,True,
GCF_004768525.1,154,169,149,DM_atp_c0,27,18,optimal,8.75,True,
GCF_004768545.1,185,211,395,DM_atp_c0,30,21,optimal,11.500000000000004,True,
GCF_004771075.1,126,120,93,DM_atp_c0,24,17,optimal,5.0,True,
GCF_004795855.1,169,190,235,DM_atp_c0,27,20,optimal,13.352272727272764,True,
GCF_004795895.1,161,176,190,DM_atp_c0,26,19,optimal,8.374999999999977,True,
GCF_004797125.1,135,126,117,DM_atp_c0,22,15,optimal,5.000000000000007,True,
GCF_004798685.1,149,170,149,DM_atp_c0,26,19,optimal,14.687500000000034,True,
GCF_004798705.1,154,174,218,DM_atp_c0,27,20,optimal,13.232142857142849,True,
GCF_004799645.1,139,139,180,DM_atp_c0,23,16,optimal,1.0000000000000004,True,
GCF_004799665.1,148,152,138,DM_atp_c0,27,16,optimal,0.0,False,
GCF_004799685.1,149,158,169,DM_atp_c0,25,18,optimal,0.0,False,
GCF_004802635.2,168,178,191,DM_atp_c0,26,19,optimal,12.017857142857142,True,
GCF_004803715.2,150,148,135,DM_atp_c0,23,16,optimal,6.020833333333338,True,
GCF_004803735.1,145,153,131,DM_atp_c0,28,17,optimal,0.9999999999999996,True,
GCF_004804395.1,174,208,266,DM_atp_c0,31,22,optimal,17.12499999999999,True,
GCF_004843725.1,143,143,120,DM_atp_c0,22,15,optimal,2.8333333333333317,True,
GCF_004851605.1,157,172,167,DM_atp_c0,25,18,optimal,5.750000000000002,True,
GCF_004916735.1,162,178,191,DM_atp_c0,26,19,optimal,8.749999999999998,True,
GCF_004924335.1,157,176,205,DM_atp_c0,27,20,optimal,9.71590909090909,True,
GCF_005166025.1,144,146,137,DM_atp_c0,25,18,optimal,6.833333333333334,True,
GCF_005221285.1,140,144,127,DM_atp_c0,24,17,optimal,8.000000000000005,True,
GCF_005221305.1,139,143,130,DM_atp_c0,23,16,optimal,7.750000000000003,True,
GCF_005221365.1,154,179,193,DM_atp_c0,24,17,optimal,5.85576923076923,True,
GCF_004114895.1,154,155,123,DM_atp_c0,27,20,optimal,4.499999999999996,True,
GCF_004114955.1,171,200,287,DM_atp_c0,27,20,optimal,13.437499999999996,True,
GCF_004114975.1,169,201,319,DM_atp_c0,27,20,optimal,8.625,True,
GCF_004116975.1,170,194,223,DM_atp_c0,29,20,optimal,17.124999999999996,True,
GCF_005145005.1,128,129,106,DM_atp_c0,24,17,optimal,7.999999999999993,True,
GCF_005145025.1,151,163,209,DM_atp_c0,24,17,optimal,6.937500000000008,True,
GCF_005145045.1,153,175,199,DM_atp_c0,25,18,optimal,5.855769230769233,True,
GCF_005155585.1,131,130,130,DM_atp_c0,22,15,optimal,0.0,False,
GCF_005083985.2,122,121,113,DM_atp_c0,25,18,optimal,7.375000000000003,True,
GCF_005121165.1,137,130,88,DM_atp_c0,24,17,optimal,1.0,True,
GCF_005144885.1,160,181,271,DM_atp_c0,25,18,optimal,8.375000000000004,True,
GCF_005144905.1,172,199,226,DM_atp_c0,32,21,optimal,14.999999999999984,True,
GCF_005222525.1,138,128,122,DM_atp_c0,23,16,optimal,0.0,False,
GCF_005234115.1,158,162,180,DM_atp_c0,26,19,optimal,7.750000000000003,True,
GCF_005234135.1,161,173,193,DM_atp_c0,24,17,optimal,6.437500000000008,True,
GCF_005239365.1,173,199,235,DM_atp_c0,30,21,optimal,14.999999999999995,True,
GCF_005280275.1,158,173,184,DM_atp_c0,26,19,optimal,8.749999999999998,True,
GCF_005280295.1,138,148,153,DM_atp_c0,23,16,optimal,3.1000000000000005,True,
GCF_005280315.1,166,192,223,DM_atp_c0,28,21,optimal,8.374999999999998,True,
GCF_005280655.1,135,129,218,DM_atp_c0,22,15,optimal,3.4999999999999996,True,
GCF_005281435.1,171,198,232,DM_atp_c0,28,21,optimal,17.125,True,
GCF_005304985.1,119,115,101,DM_atp_c0,22,15,optimal,5.625,True,
GCF_005347505.1,147,154,240,DM_atp_c0,27,20,optimal,12.749999999999996,True,
GCF_005377625.1,144,136,170,DM_atp_c0,24,17,optimal,11.067307692307688,True,
GCF_005484985.1,144,145,124,DM_atp_c0,24,17,optimal,6.0000000000000115,True,
GCF_005490785.1,156,172,138,DM_atp_c0,28,21,optimal,11.829545454545439,True,
GCF_005490985.1,155,159,133,DM_atp_c0,26,19,optimal,8.166666666666659,True,
GCF_005491425.1,149,163,156,DM_atp_c0,25,18,optimal,3.277777777777778,True,
GCF_005484585.1,152,151,142,DM_atp_c0,24,17,optimal,6.093749999999995,True,
GCF_005484925.1,153,172,163,DM_atp_c0,25,18,optimal,5.285714285714286,True,
GCF_005484945.1,168,183,203,DM_atp_c0,25,18,optimal,10.249999999999991,True,
GCF_005484965.1,172,198,237,DM_atp_c0,26,19,optimal,15.567307692307685,True,
GCF_005843885.1,180,211,268,DM_atp_c0,32,21,optimal,17.125,True,
GCF_005843985.1,113,112,106,DM_atp_c0,24,17,optimal,2.999999999999999,True,
GCF_005848555.1,131,132,125,DM_atp_c0,25,18,optimal,4.5,True,
GCF_005885815.1,136,134,117,DM_atp_c0,24,17,optimal,3.8749999999999987,True,
GCF_006542335.1,136,130,104,DM_atp_c0,25,18,optimal,4.749999999999999,True,
GCF_006542355.1,126,119,87,DM_atp_c0,22,15,optimal,1.4999999999999993,True,
GCF_006542375.1,125,121,85,DM_atp_c0,22,15,optimal,3.000000000000001,True,
GCF_006542395.2,123,124,81,DM_atp_c0,23,16,optimal,2.9999999999999996,True,
GCF_005954645.2,157,169,187,DM_atp_c0,27,20,optimal,13.328124999999996,True,
GCF_006007965.1,148,161,178,DM_atp_c0,25,18,optimal,10.390624999999995,True,
GCF_006016075.1,134,132,133,DM_atp_c0,26,19,optimal,4.000000000000003,True,
GCF_006065315.1,160,160,141,DM_atp_c0,27,20,optimal,6.964285714285711,True,
GCF_006542605.1,152,159,159,DM_atp_c0,24,17,optimal,6.166666666666661,True,
GCF_006542645.1,132,122,107,DM_atp_c0,27,20,optimal,0.0,False,
GCF_006542665.1,129,121,87,DM_atp_c0,25,18,optimal,0.0,False,
GCF_006542685.1,127,114,99,DM_atp_c0,23,16,optimal,1.5,True,
GCF_006088815.1,148,141,140,DM_atp_c0,23,16,optimal,4.718749999999999,True,
GCF_006094275.1,153,167,157,DM_atp_c0,28,21,optimal,7.658333333333329,True,
GCF_006094695.1,160,182,219,DM_atp_c0,28,21,optimal,14.437499999999996,True,
GCF_006159205.1,149,147,133,DM_atp_c0,25,18,optimal,3.5454545454545436,True,
GCF_006742785.1,142,144,124,DM_atp_c0,23,16,optimal,5.000000000000002,True,
GCF_006777025.1,128,123,98,DM_atp_c0,23,16,optimal,5.500000000000009,True,
GCF_006874625.1,134,129,120,DM_atp_c0,21,14,optimal,2.083333333333333,True,
GCF_006874645.1,135,127,123,DM_atp_c0,21,14,optimal,4.666666666666665,True,
GCF_006349365.1,150,166,154,DM_atp_c0,29,20,optimal,12.937499999999996,True,
GCF_006351965.1,159,172,194,DM_atp_c0,25,18,optimal,7.374999999999997,True,
GCF_006363875.1,164,175,232,DM_atp_c0,25,18,optimal,11.76785714285714,True,
GCF_006385135.1,157,173,201,DM_atp_c0,25,18,optimal,8.240384615384615,True,
GCF_006385555.1,163,186,192,DM_atp_c0,27,20,optimal,15.25,True,
GCF_006385595.1,156,167,168,DM_atp_c0,24,17,optimal,8.74999999999999,True,
GCF_006457285.1,165,191,213,DM_atp_c0,28,21,optimal,16.125000000000007,True,
GCF_006496635.1,173,192,255,DM_atp_c0,30,19,optimal,11.017857142857128,True,
GCF_006517215.1,154,178,213,DM_atp_c0,28,21,optimal,14.437499999999996,True,
GCF_006517255.1,166,193,218,DM_atp_c0,29,22,optimal,10.125,True,
GCF_006517275.1,164,191,251,DM_atp_c0,25,18,optimal,7.375,True,
GCF_006542275.1,159,167,158,DM_atp_c0,26,19,optimal,8.916666666666657,True,
GCF_006874745.1,133,122,132,DM_atp_c0,23,16,optimal,4.791666666666666,True,
GCF_006965445.1,129,122,90,DM_atp_c0,25,18,optimal,9.000000000000002,True,
GCF_006965485.1,164,171,202,DM_atp_c0,27,20,optimal,9.06250000000001,True,
GCF_006970865.1,165,184,242,DM_atp_c0,25,18,optimal,11.017857142857146,True,
GCF_006974105.1,163,178,181,DM_atp_c0,26,19,optimal,11.017857142857144,True,
GCF_007164725.1,115,106,76,DM_atp_c0,23,16,optimal,0.0,False,
GCF_007197575.1,153,169,187,DM_atp_c0,27,20,optimal,11.125000000000004,True,
GCF_007197715.1,122,112,83,DM_atp_c0,23,16,optimal,3.0000000000000004,True,
GCF_006547045.1,158,167,163,DM_atp_c0,26,19,optimal,7.625000000000005,True,
GCF_006575665.1,152,155,137,DM_atp_c0,27,20,optimal,5.442307692307691,True,
GCF_006711645.1,176,210,293,DM_atp_c0,31,22,optimal,17.124999999999996,True,
GCF_006738645.1,157,173,223,DM_atp_c0,25,18,optimal,8.499999999999993,True,
GCF_007752345.1,145,141,154,DM_atp_c0,22,15,optimal,7.249999999999998,True,
GCF_007795095.1,156,163,149,DM_atp_c0,25,18,optimal,5.892857142857146,True,
GCF_007814385.1,148,174,146,DM_atp_c0,27,20,optimal,13.125,True,
GCF_007833275.1,132,128,130,DM_atp_c0,21,14,optimal,0.0,False,
GCF_007362295.1,158,181,287,DM_atp_c0,27,20,optimal,14.352272727272732,True,
GCF_007362775.1,152,160,196,DM_atp_c0,24,17,optimal,5.3214285714285765,True,
GCF_007475525.1,133,138,119,DM_atp_c0,24,17,optimal,10.022727272727277,True,
GCF_007556815.1,165,188,224,DM_atp_c0,29,22,optimal,12.991666666666674,True,
GCF_005576615.1,143,147,181,DM_atp_c0,24,17,optimal,0.0,False,
GCF_005601135.1,115,105,82,DM_atp_c0,22,15,optimal,1.9999999999999996,True,
GCF_005671395.1,180,214,277,DM_atp_c0,33,22,optimal,17.124999999999996,True,
GCF_005696695.1,129,131,104,DM_atp_c0,26,19,optimal,9.125000000000002,True,
GCF_007833915.1,157,172,211,DM_atp_c0,25,18,optimal,8.759615384615385,True,
GCF_007855645.1,150,163,181,DM_atp_c0,26,19,optimal,5.891666666666665,True,
GCF_007859615.1,93,88,48,DM_atp_c0,22,15,optimal,2.999999999999993,True,
GCF_007859655.1,150,164,170,DM_atp_c0,25,18,optimal,6.500000000000001,True,
GCF_007971385.1,152,156,134,DM_atp_c0,27,20,optimal,9.499999999999998,True,
GCF_007971525.1,156,164,181,DM_atp_c0,27,20,optimal,11.25,True,
GCF_007989425.1,101,86,63,DM_atp_c0,20,13,optimal,3.8000000000000003,True,
GCF_007990505.1,118,112,98,DM_atp_c0,23,16,optimal,3.0,True,
GCF_007990525.1,126,113,91,DM_atp_c0,23,16,optimal,2.9999999999999987,True,
GCF_007993795.1,144,136,125,DM_atp_c0,22,15,optimal,3.0000000000000004,True,
GCF_008000755.1,155,171,164,DM_atp_c0,25,18,optimal,5.222222222222225,True,
GCF_008000775.1,133,120,102,DM_atp_c0,22,15,optimal,1.0,True,
GCF_008000795.1,156,170,176,DM_atp_c0,26,19,optimal,9.02884615384615,True,
GCF_008000815.1,157,166,185,DM_atp_c0,29,20,optimal,5.826923076923075,True,
GCF_008000835.1,134,138,149,DM_atp_c0,27,20,optimal,7.3749999999999964,True,
GCF_008001035.1,150,157,123,DM_atp_c0,26,19,optimal,6.035714285714286,True,
GCF_006228385.1,152,155,149,DM_atp_c0,23,16,optimal,4.583333333333334,True,
GCF_006337085.1,131,132,115,DM_atp_c0,30,19,optimal,5.250000000000003,True,
GCF_006337105.1,155,155,140,DM_atp_c0,25,18,optimal,7.447916666666672,True,
GCF_006337165.1,160,169,183,DM_atp_c0,27,20,optimal,9.017857142857132,True,
GCF_008151785.1,119,107,95,DM_atp_c0,23,16,optimal,0.0,False,
GCF_008152325.1,124,117,123,DM_atp_c0,22,15,optimal,2.250000000000001,True,
GCF_008152505.1,117,111,74,DM_atp_c0,24,17,optimal,4.000000000000008,True,
GCF_008195825.1,150,149,145,DM_atp_c0,27,20,optimal,7.7386363636363615,True,
GCF_005887635.2,163,181,212,DM_atp_c0,25,18,optimal,7.375000000000005,True,
GCF_005890195.1,140,148,153,DM_atp_c0,27,16,optimal,0.0,False,
GCF_005937995.2,158,178,169,DM_atp_c0,26,19,optimal,14.687499999999956,True,
GCF_005938645.2,158,172,163,DM_atp_c0,28,21,optimal,9.589285714285717,True,
GCF_008087665.1,161,165,134,DM_atp_c0,24,17,optimal,6.041666666666664,True,
GCF_008118345.1,139,151,139,DM_atp_c0,26,19,optimal,8.500000000000002,True,
GCF_008119665.1,162,185,228,DM_atp_c0,27,20,optimal,11.017857142857153,True,
GCF_008121535.1,143,135,135,DM_atp_c0,23,16,optimal,5.000000000000001,True,
GCF_008065135.1,167,177,163,DM_atp_c0,27,20,optimal,12.421875000000007,True,
GCF_008065155.1,156,168,190,DM_atp_c0,25,18,optimal,7.375000000000001,True,
GCF_008086345.1,156,166,170,DM_atp_c0,27,20,optimal,9.650000000000002,True,
GCF_008087625.1,170,181,212,DM_atp_c0,25,18,optimal,11.531250000000009,True,
GCF_008274805.1,161,165,184,DM_atp_c0,27,20,optimal,8.375,True,
GCF_008275125.1,175,190,210,DM_atp_c0,30,21,optimal,13.9375,True,
GCF_008298035.1,161,171,159,DM_atp_c0,26,19,optimal,11.303571428571427,True,
GCF_008326425.1,123,113,83,DM_atp_c0,23,16,optimal,0.0,False,
GCF_006740685.1,112,95,74,DM_atp_c0,20,13,optimal,0.0,False,
GCF_006740705.1,152,167,180,DM_atp_c0,27,20,optimal,4.928571428571428,True,
GCF_006740765.1,157,173,211,DM_atp_c0,25,18,optimal,6.375,True,
GCF_006742345.1,138,137,132,DM_atp_c0,26,19,optimal,10.312499999999998,True,
GCF_008329965.1,146,138,138,DM_atp_c0,26,17,optimal,2.500000000000001,True,
GCF_008330025.1,156,161,118,DM_atp_c0,28,19,optimal,10.500000000000005,True,
GCF_008330945.1,178,203,277,DM_atp_c0,28,21,optimal,14.437499999999996,True,
GCF_008365275.1,144,139,103,DM_atp_c0,23,16,optimal,0.0,False,
GCF_007197735.1,155,159,143,DM_atp_c0,24,17,optimal,4.136363636363636,True,
GCF_007197755.1,156,164,195,DM_atp_c0,25,18,optimal,7.374999999999995,True,
GCF_007197775.1,154,161,157,DM_atp_c0,24,17,optimal,5.892857142857139,True,
GCF_007301515.1,143,149,136,DM_atp_c0,25,18,optimal,6.250000000000002,True,
GCF_008369765.1,136,135,118,DM_atp_c0,24,17,optimal,6.000000000000001,True,
GCF_008370855.1,156,170,170,DM_atp_c0,28,21,optimal,7.574999999999993,True,
GCF_008386235.1,137,134,117,DM_atp_c0,25,18,optimal,6.300000000000002,True,
GCF_008630635.1,161,175,175,DM_atp_c0,26,19,optimal,9.392857142857133,True,
GCF_007559025.1,153,166,207,DM_atp_c0,24,17,optimal,2.7386363636363655,True,
GCF_007641235.1,148,144,118,DM_atp_c0,23,16,optimal,5.500000000000002,True,
GCF_007641255.1,158,161,247,DM_atp_c0,30,19,optimal,5.250000000000003,True,
GCF_007748115.1,161,164,181,DM_atp_c0,25,18,optimal,7.394230769230768,True,
GCF_007954405.1,156,169,173,DM_atp_c0,24,17,optimal,9.000000000000002,True,
GCF_007954425.1,145,153,176,DM_atp_c0,22,15,optimal,5.250000000000003,True,
GCF_007954585.1,165,179,224,DM_atp_c0,27,20,optimal,8.562499999999995,True,
GCF_007970185.1,158,166,172,DM_atp_c0,26,19,optimal,7.750000000000012,True,
GCF_008705155.1,141,142,138,DM_atp_c0,23,16,optimal,4.125000000000002,True,
GCF_008705175.1,142,146,205,DM_atp_c0,24,17,optimal,4.000000000000001,True,
GCF_008727795.1,162,179,180,DM_atp_c0,27,20,optimal,9.392857142857146,True,
GCF_008728195.1,156,173,304,DM_atp_c0,25,18,optimal,7.374999999999997,True,
GCF_008630935.1,115,113,120,DM_atp_c0,22,15,optimal,5.749999999999998,True,
GCF_008693605.1,179,218,294,DM_atp_c0,33,22,optimal,17.187500000000007,True,
GCF_008693785.1,166,189,211,DM_atp_c0,29,22,optimal,10.125000000000004,True,
GCF_008693965.1,162,191,226,DM_atp_c0,28,21,optimal,9.625000000000005,True,
GCF_007970665.1,154,164,271,DM_atp_c0,23,16,optimal,6.696428571428572,True,
GCF_007970805.1,155,157,158,DM_atp_c0,26,19,optimal,9.624999999999998,True,
GCF_007971025.1,156,165,180,DM_atp_c0,27,20,optimal,9.589285714285717,True,
GCF_007971225.1,158,170,185,DM_atp_c0,26,19,optimal,7.574999999999999,True,
GCF_008033175.1,123,117,93,DM_atp_c0,24,17,optimal,4.499999999999997,True,
GCF_008033235.1,149,146,156,DM_atp_c0,25,18,optimal,6.611111111111112,True,
GCF_008033705.1,116,96,107,DM_atp_c0,23,16,optimal,0.0,False,
GCF_008064995.1,159,174,259,DM_atp_c0,26,19,optimal,10.208333333333313,True,
GCF_008831385.1,117,107,76,DM_atp_c0,23,16,optimal,1.0,True,
GCF_008838325.1,137,136,166,DM_atp_c0,24,17,optimal,4.124999999999999,True,
GCF_008843165.1,155,163,171,DM_atp_c0,27,20,optimal,5.625,True,
GCF_008931805.1,168,189,210,DM_atp_c0,30,21,optimal,13.999999999999995,True,
GCF_008807035.1,143,150,156,DM_atp_c0,22,15,optimal,4.000000000000001,True,
GCF_008808075.1,170,196,238,DM_atp_c0,29,20,optimal,17.124999999999993,True,
GCF_008824145.1,162,179,315,DM_atp_c0,27,20,optimal,14.328125000000023,True,
GCF_008824185.1,169,191,244,DM_atp_c0,27,20,optimal,11.124999999999986,True,
GCF_009223885.1,165,181,208,DM_atp_c0,25,18,optimal,8.999999999999996,True,
GCF_009258045.1,125,127,128,DM_atp_c0,25,18,optimal,3.625,True,
GCF_009258225.1,126,133,148,DM_atp_c0,25,18,optimal,2.0,True,
GCF_009301415.1,171,194,236,DM_atp_c0,27,20,optimal,7.491666666666671,True,
GCF_008973485.1,140,147,146,DM_atp_c0,22,15,optimal,4.0,True,
GCF_009017495.1,149,162,146,DM_atp_c0,24,17,optimal,0.9999999999999923,True,
GCF_009036245.1,174,207,252,DM_atp_c0,31,22,optimal,17.12499999999999,True,
GCF_009177095.1,169,170,177,DM_atp_c0,26,19,optimal,5.115384615384634,True,
GCF_007859675.1,150,164,149,DM_atp_c0,25,18,optimal,10.897727272727261,True,
GCF_007874125.1,167,189,228,DM_atp_c0,27,20,optimal,12.12500000000001,True,
GCF_007904085.1,141,145,132,DM_atp_c0,25,18,optimal,8.374999999999979,True,
GCF_007922615.2,158,177,223,DM_atp_c0,25,18,optimal,7.375000000000001,True,
GCF_008327825.1,122,109,79,DM_atp_c0,23,16,optimal,3.000000000000001,True,
GCF_008329645.1,157,181,227,DM_atp_c0,25,18,optimal,12.465909090909047,True,
GCF_008329925.1,163,178,206,DM_atp_c0,25,18,optimal,12.017857142857151,True,
GCF_008329945.1,125,126,106,DM_atp_c0,23,16,optimal,2.9999999999999996,True,
